x,t,u
0.9090909090909092,0.03232323232323232,0.27290901613924157
0.9090909090909092,0.03333333333333333,0.27262593331338425
0.9090909090909092,0.03434343434343434,0.2723425940388231
0.9090909090909092,0.03535353535353535,0.2720591036787106
0.9090909090909092,0.03636363636363636,0.2717755777334852
0.9090909090909092,0.03737373737373737,0.2714921418408714
0.9090909090909092,0.03838383838383838,0.27120893177587957
0.9090909090909092,0.03939393939393939,0.27092609345080615
0.9090909090909092,0.0404040404040404,0.27064378291523356
0.9090909090909092,0.04141414141414142,0.2703621663560302
0.9090909090909092,0.04242424242424243,0.27008142009735053
0.9090909090909092,0.043434343434343436,0.26980173060063495
0.9090909090909092,0.044444444444444446,0.2695232944646098
0.9090909090909092,0.045454545454545456,0.26924631842528757
0.9090909090909092,0.046464646464646465,0.2689710193559665
0.9090909090909092,0.047474747474747475,0.26869762426723115
0.9090909090909092,0.048484848484848485,0.2684263703069517
0.9090909090909092,0.049494949494949494,0.2681575047602847
0.9090909090909092,0.050505050505050504,0.2678912850496724
0.9090909090909092,0.051515151515151514,0.2676279787348432
0.9090909090909092,0.052525252525252523,0.2673678635128114
0.9090909090909092,0.05353535353535353,0.2671112272178774
0.9090909090909092,0.05454545454545454,0.26685836782162753
0.9090909090909092,0.05555555555555555,0.26660959343293406
0.9090909090909092,0.05656565656565657,0.2663652222979554
0.9090909090909092,0.05757575757575758,0.2661255828001358
0.9090909090909092,0.05858585858585859,0.26589101346020566
0.9090909090909092,0.0595959595959596,0.26569060580334886
0.9090909090909092,0.06060606060606061,0.26540460328257914
0.9090909090909092,0.06161616161616162,0.2650527150928886
0.9090909090909092,0.06262626262626263,0.2647104723075535
0.9090909090909092,0.06363636363636363,0.26450144462738234
0.9090909090909092,0.06464646464646465,0.264365037479689
0.9090909090909092,0.06565656565656566,0.2641801005577386
0.9090909090909092,0.06666666666666667,0.2638643947411535
0.9090909090909092,0.06767676767676768,0.26344059784866986
0.9090909090909092,0.06868686868686869,0.2630799998781605
0.9090909090909092,0.0696969696969697,0.2629152341736217
0.9090909090909092,0.0707070707070707,0.26282771421042145
0.9090909090909092,0.07171717171717172,0.26261956316096713
0.9090909090909092,0.07272727272727272,0.26221044652866543
0.9090909090909092,0.07373737373737374,0.2617414170981699
0.9090909090909092,0.07474747474747474,0.2614220160887624
0.9090909090909092,0.07575757575757576,0.26140687880352603
0.9090909090909092,0.07676767676767676,0.26132185450463546
0.9090909090909092,0.07777777777777778,0.26097641136467464
0.9090909090909092,0.07878787878787878,0.2604794374074085
0.9090909090909092,0.0797979797979798,0.26002628365059316
0.9090909090909092,0.0808080808080808,0.26003560318916535
0.9090909090909092,0.08181818181818182,0.2600196193545083
0.9090909090909092,0.08282828282828283,0.2597353714785621
0.9090909090909092,0.08383838383838384,0.25924631309484536
0.9090909090909092,0.08484848484848485,0.25872676400067174
0.9090909090909092,0.08585858585858586,0.2587317464133834
0.9090909090909092,0.08686868686868687,0.25873537923694595
0.9090909090909092,0.08787878787878788,0.25850357487455505
0.9090909090909092,0.08888888888888889,0.2580231677031703
